app_instance_id,base_app_id,env,app_type,RTO_hours,RPO_minutes,financial_impact_k_per_hour,regulatory,customer_impact,BCP_score,BCP_tier,BCP_rationale
APP_254-nonprod,APP_254,nonprod,backend,5.39,170,136.63,False,4,6.14,Business Operational,"RTO=5.39h, RPO=170m, $impact=136.63k/hr, regulatory=False, customer_impact=4 -> BCP 6.14 (Business Operational)"
APP_255-prod,APP_255,prod,backend,62.04,652,0.1,False,6,4.59,Business Operational,"RTO=62.04h, RPO=652m, $impact=0.1k/hr, regulatory=False, customer_impact=6 -> BCP 4.59 (Business Operational)"
APP_255-nonprod,APP_255,nonprod,backend,50.2,215,39.81,False,4,5.32,Business Operational,"RTO=50.2h, RPO=215m, $impact=39.81k/hr, regulatory=False, customer_impact=4 -> BCP 5.32 (Business Operational)"
APP_256-prod,APP_256,prod,backend,21.18,952,1.0,False,6,4.91,Business Operational,"RTO=21.18h, RPO=952m, $impact=1.0k/hr, regulatory=False, customer_impact=6 -> BCP 4.91 (Business Operational)"
APP_256-nonprod,APP_256,nonprod,backend,13.59,588,1.67,False,5,5.02,Business Operational,"RTO=13.59h, RPO=588m, $impact=1.67k/hr, regulatory=False, customer_impact=5 -> BCP 5.02 (Business Operational)"
APP_257-prod,APP_257,prod,backend,47.88,1022,0.1,False,5,4.42,Non-Critical,"RTO=47.88h, RPO=1022m, $impact=0.1k/hr, regulatory=False, customer_impact=5 -> BCP 4.42 (Non-Critical)"
APP_257-nonprod,APP_257,nonprod,backend,17.83,988,0.11,False,4,4.52,Business Operational,"RTO=17.83h, RPO=988m, $impact=0.11k/hr, regulatory=False, customer_impact=4 -> BCP 4.52 (Business Operational)"
APP_258-prod,APP_258,prod,backend,71.17,625,0.34,True,4,4.44,Non-Critical,"RTO=71.17h, RPO=625m, $impact=0.34k/hr, regulatory=True, customer_impact=4 -> BCP 4.44 (Non-Critical)"
APP_258-nonprod,APP_258,nonprod,backend,53.15,174,1.79,False,7,5.2,Business Operational,"RTO=53.15h, RPO=174m, $impact=1.79k/hr, regulatory=False, customer_impact=7 -> BCP 5.2 (Business Operational)"
APP_259-prod,APP_259,prod,backend,56.14,1091,0.34,False,7,4.71,Business Operational,"RTO=56.14h, RPO=1091m, $impact=0.34k/hr, regulatory=False, customer_impact=7 -> BCP 4.71 (Business Operational)"
APP_259-nonprod,APP_259,nonprod,backend,39.14,41,39.82,False,4,5.48,Business Operational,"RTO=39.14h, RPO=41m, $impact=39.82k/hr, regulatory=False, customer_impact=4 -> BCP 5.48 (Business Operational)"
APP_260-prod,APP_260,prod,backend,45.97,243,4.43,False,6,5.18,Business Operational,"RTO=45.97h, RPO=243m, $impact=4.43k/hr, regulatory=False, customer_impact=6 -> BCP 5.18 (Business Operational)"
APP_260-nonprod,APP_260,nonprod,backend,8.07,171,102.28,False,7,6.44,Business Operational,"RTO=8.07h, RPO=171m, $impact=102.28k/hr, regulatory=False, customer_impact=7 -> BCP 6.44 (Business Operational)"
APP_261-prod,APP_261,prod,backend,69.43,473,0.36,False,2,4.07,Non-Critical,"RTO=69.43h, RPO=473m, $impact=0.36k/hr, regulatory=False, customer_impact=2 -> BCP 4.07 (Non-Critical)"
APP_261-nonprod,APP_261,nonprod,backend,1.22,18,26.94,False,7,6.52,Business Critical,"RTO=1.22h, RPO=18m, $impact=26.94k/hr, regulatory=False, customer_impact=7 -> BCP 6.52 (Business Critical)"
APP_262-prod,APP_262,prod,backend,61.35,958,1.61,False,4,4.41,Non-Critical,"RTO=61.35h, RPO=958m, $impact=1.61k/hr, regulatory=False, customer_impact=4 -> BCP 4.41 (Non-Critical)"
APP_262-nonprod,APP_262,nonprod,backend,54.35,446,0.17,False,7,4.85,Business Operational,"RTO=54.35h, RPO=446m, $impact=0.17k/hr, regulatory=False, customer_impact=7 -> BCP 4.85 (Business Operational)"
APP_263-prod,APP_263,prod,backend,36.64,188,9.96,False,4,5.13,Business Operational,"RTO=36.64h, RPO=188m, $impact=9.96k/hr, regulatory=False, customer_impact=4 -> BCP 5.13 (Business Operational)"
APP_263-nonprod,APP_263,nonprod,backend,70.44,1421,544.12,True,2,5.29,Business Operational,"RTO=70.44h, RPO=1421m, $impact=544.12k/hr, regulatory=True, customer_impact=2 -> BCP 5.29 (Business Operational)"
APP_264-prod,APP_264,prod,backend,41.79,545,53.92,False,2,4.97,Business Operational,"RTO=41.79h, RPO=545m, $impact=53.92k/hr, regulatory=False, customer_impact=2 -> BCP 4.97 (Business Operational)"
APP_264-nonprod,APP_264,nonprod,backend,55.93,53,0.19,False,6,4.93,Business Operational,"RTO=55.93h, RPO=53m, $impact=0.19k/hr, regulatory=False, customer_impact=6 -> BCP 4.93 (Business Operational)"
APP_265-prod,APP_265,prod,backend,0.36,23,10.63,False,6,6.18,Business Operational,"RTO=0.36h, RPO=23m, $impact=10.63k/hr, regulatory=False, customer_impact=6 -> BCP 6.18 (Business Operational)"
APP_265-nonprod,APP_265,nonprod,backend,31.08,1019,0.21,False,4,4.4,Non-Critical,"RTO=31.08h, RPO=1019m, $impact=0.21k/hr, regulatory=False, customer_impact=4 -> BCP 4.4 (Non-Critical)"
APP_266-prod,APP_266,prod,backend,21.42,466,11.1,False,7,5.58,Business Operational,"RTO=21.42h, RPO=466m, $impact=11.1k/hr, regulatory=False, customer_impact=7 -> BCP 5.58 (Business Operational)"
APP_266-nonprod,APP_266,nonprod,backend,39.55,580,34.45,False,2,4.88,Business Operational,"RTO=39.55h, RPO=580m, $impact=34.45k/hr, regulatory=False, customer_impact=2 -> BCP 4.88 (Business Operational)"
APP_267-prod,APP_267,prod,backend,6.63,1015,83.14,False,5,5.83,Business Operational,"RTO=6.63h, RPO=1015m, $impact=83.14k/hr, regulatory=False, customer_impact=5 -> BCP 5.83 (Business Operational)"
APP_267-nonprod,APP_267,nonprod,backend,0.4,13,6.51,False,3,5.64,Business Operational,"RTO=0.4h, RPO=13m, $impact=6.51k/hr, regulatory=False, customer_impact=3 -> BCP 5.64 (Business Operational)"
APP_268-prod,APP_268,prod,backend,53.92,1074,0.3,False,4,4.27,Non-Critical,"RTO=53.92h, RPO=1074m, $impact=0.3k/hr, regulatory=False, customer_impact=4 -> BCP 4.27 (Non-Critical)"
APP_268-nonprod,APP_268,nonprod,backend,13.47,1373,12.36,False,6,5.36,Business Operational,"RTO=13.47h, RPO=1373m, $impact=12.36k/hr, regulatory=False, customer_impact=6 -> BCP 5.36 (Business Operational)"
APP_269-prod,APP_269,prod,backend,13.69,208,133.2,False,4,5.89,Business Operational,"RTO=13.69h, RPO=208m, $impact=133.2k/hr, regulatory=False, customer_impact=4 -> BCP 5.89 (Business Operational)"
APP_269-nonprod,APP_269,nonprod,backend,56.0,71,169.21,False,5,5.85,Business Operational,"RTO=56.0h, RPO=71m, $impact=169.21k/hr, regulatory=False, customer_impact=5 -> BCP 5.85 (Business Operational)"
APP_270-prod,APP_270,prod,backend,1.5,17,0.2,False,8,5.99,Business Operational,"RTO=1.5h, RPO=17m, $impact=0.2k/hr, regulatory=False, customer_impact=8 -> BCP 5.99 (Business Operational)"
APP_270-nonprod,APP_270,nonprod,backend,36.97,829,2.96,False,4,4.65,Business Operational,"RTO=36.97h, RPO=829m, $impact=2.96k/hr, regulatory=False, customer_impact=4 -> BCP 4.65 (Business Operational)"
APP_271-prod,APP_271,prod,backend,42.17,1049,0.82,False,7,4.86,Business Operational,"RTO=42.17h, RPO=1049m, $impact=0.82k/hr, regulatory=False, customer_impact=7 -> BCP 4.86 (Business Operational)"
APP_271-nonprod,APP_271,nonprod,backend,1.76,7,7.71,False,3,5.67,Business Operational,"RTO=1.76h, RPO=7m, $impact=7.71k/hr, regulatory=False, customer_impact=3 -> BCP 5.67 (Business Operational)"
APP_272-prod,APP_272,prod,backend,67.18,1239,16.27,False,7,5.2,Business Operational,"RTO=67.18h, RPO=1239m, $impact=16.27k/hr, regulatory=False, customer_impact=7 -> BCP 5.2 (Business Operational)"
APP_272-nonprod,APP_272,nonprod,backend,31.36,483,4.62,False,8,5.47,Business Operational,"RTO=31.36h, RPO=483m, $impact=4.62k/hr, regulatory=False, customer_impact=8 -> BCP 5.47 (Business Operational)"
APP_273-prod,APP_273,prod,backend,7.45,555,10.19,False,1,4.88,Business Operational,"RTO=7.45h, RPO=555m, $impact=10.19k/hr, regulatory=False, customer_impact=1 -> BCP 4.88 (Business Operational)"
APP_273-nonprod,APP_273,nonprod,backend,58.3,1413,655.12,True,4,5.68,Business Operational,"RTO=58.3h, RPO=1413m, $impact=655.12k/hr, regulatory=True, customer_impact=4 -> BCP 5.68 (Business Operational)"
APP_274-prod,APP_274,prod,backend,21.76,1221,2.04,False,7,5.1,Business Operational,"RTO=21.76h, RPO=1221m, $impact=2.04k/hr, regulatory=False, customer_impact=7 -> BCP 5.1 (Business Operational)"
APP_274-nonprod,APP_274,nonprod,backend,0.6,16,1.64,False,5,5.71,Business Operational,"RTO=0.6h, RPO=16m, $impact=1.64k/hr, regulatory=False, customer_impact=5 -> BCP 5.71 (Business Operational)"
APP_275-prod,APP_275,prod,backend,43.42,725,123.16,False,6,5.68,Business Operational,"RTO=43.42h, RPO=725m, $impact=123.16k/hr, regulatory=False, customer_impact=6 -> BCP 5.68 (Business Operational)"
APP_275-nonprod,APP_275,nonprod,backend,55.23,375,0.11,False,4,4.42,Non-Critical,"RTO=55.23h, RPO=375m, $impact=0.11k/hr, regulatory=False, customer_impact=4 -> BCP 4.42 (Non-Critical)"
APP_276-prod,APP_276,prod,backend,26.25,1213,322.7,False,6,5.92,Business Operational,"RTO=26.25h, RPO=1213m, $impact=322.7k/hr, regulatory=False, customer_impact=6 -> BCP 5.92 (Business Operational)"
APP_276-nonprod,APP_276,nonprod,backend,1.4,25,81.07,True,5,6.59,Business Critical,"RTO=1.4h, RPO=25m, $impact=81.07k/hr, regulatory=True, customer_impact=5 -> BCP 6.59 (Business Critical)"
APP_277-prod,APP_277,prod,backend,18.67,723,0.17,False,8,5.18,Business Operational,"RTO=18.67h, RPO=723m, $impact=0.17k/hr, regulatory=False, customer_impact=8 -> BCP 5.18 (Business Operational)"
APP_277-nonprod,APP_277,nonprod,backend,8.51,1328,388.28,False,6,6.2,Business Operational,"RTO=8.51h, RPO=1328m, $impact=388.28k/hr, regulatory=False, customer_impact=6 -> BCP 6.2 (Business Operational)"
APP_278-prod,APP_278,prod,backend,28.07,1404,0.22,True,6,4.8,Business Operational,"RTO=28.07h, RPO=1404m, $impact=0.22k/hr, regulatory=True, customer_impact=6 -> BCP 4.8 (Business Operational)"
APP_278-nonprod,APP_278,nonprod,backend,59.4,135,18.68,False,5,5.34,Business Operational,"RTO=59.4h, RPO=135m, $impact=18.68k/hr, regulatory=False, customer_impact=5 -> BCP 5.34 (Business Operational)"
APP_279-prod,APP_279,prod,backend,18.57,397,1.82,False,5,5.03,Business Operational,"RTO=18.57h, RPO=397m, $impact=1.82k/hr, regulatory=False, customer_impact=5 -> BCP 5.03 (Business Operational)"
APP_279-nonprod,APP_279,nonprod,backend,53.47,478,1.22,True,5,4.82,Business Operational,"RTO=53.47h, RPO=478m, $impact=1.22k/hr, regulatory=True, customer_impact=5 -> BCP 4.82 (Business Operational)"
APP_280-prod,APP_280,prod,backend,56.6,854,0.42,False,6,4.62,Business Operational,"RTO=56.6h, RPO=854m, $impact=0.42k/hr, regulatory=False, customer_impact=6 -> BCP 4.62 (Business Operational)"
APP_280-nonprod,APP_280,nonprod,backend,30.46,785,722.0,False,5,5.99,Business Operational,"RTO=30.46h, RPO=785m, $impact=722.0k/hr, regulatory=False, customer_impact=5 -> BCP 5.99 (Business Operational)"
APP_281-prod,APP_281,prod,backend,20.55,199,0.43,False,6,5.12,Business Operational,"RTO=20.55h, RPO=199m, $impact=0.43k/hr, regulatory=False, customer_impact=6 -> BCP 5.12 (Business Operational)"
APP_281-nonprod,APP_281,nonprod,backend,50.78,86,220.65,False,10,6.69,Business Critical,"RTO=50.78h, RPO=86m, $impact=220.65k/hr, regulatory=False, customer_impact=10 -> BCP 6.69 (Business Critical)"
APP_282-prod,APP_282,prod,backend,0.68,10,11.32,False,7,6.35,Business Operational,"RTO=0.68h, RPO=10m, $impact=11.32k/hr, regulatory=False, customer_impact=7 -> BCP 6.35 (Business Operational)"
APP_282-nonprod,APP_282,nonprod,backend,71.35,73,4.15,False,5,5.04,Business Operational,"RTO=71.35h, RPO=73m, $impact=4.15k/hr, regulatory=False, customer_impact=5 -> BCP 5.04 (Business Operational)"
APP_283-prod,APP_283,prod,backend,19.49,681,164.28,True,8,6.39,Business Operational,"RTO=19.49h, RPO=681m, $impact=164.28k/hr, regulatory=True, customer_impact=8 -> BCP 6.39 (Business Operational)"
APP_283-nonprod,APP_283,nonprod,backend,1.7,29,0.33,False,5,5.56,Business Operational,"RTO=1.7h, RPO=29m, $impact=0.33k/hr, regulatory=False, customer_impact=5 -> BCP 5.56 (Business Operational)"
APP_284-prod,APP_284,prod,backend,46.12,939,21.34,False,1,4.5,Non-Critical,"RTO=46.12h, RPO=939m, $impact=21.34k/hr, regulatory=False, customer_impact=1 -> BCP 4.5 (Non-Critical)"
APP_284-nonprod,APP_284,nonprod,backend,3.53,120,407.37,False,3,6.36,Business Operational,"RTO=3.53h, RPO=120m, $impact=407.37k/hr, regulatory=False, customer_impact=3 -> BCP 6.36 (Business Operational)"
APP_285-prod,APP_285,prod,backend,65.36,1199,2.12,True,2,4.22,Non-Critical,"RTO=65.36h, RPO=1199m, $impact=2.12k/hr, regulatory=True, customer_impact=2 -> BCP 4.22 (Non-Critical)"
APP_285-nonprod,APP_285,nonprod,backend,13.76,839,193.53,False,5,5.88,Business Operational,"RTO=13.76h, RPO=839m, $impact=193.53k/hr, regulatory=False, customer_impact=5 -> BCP 5.88 (Business Operational)"
APP_286-prod,APP_286,prod,backend,1.45,5,0.72,False,6,5.77,Business Operational,"RTO=1.45h, RPO=5m, $impact=0.72k/hr, regulatory=False, customer_impact=6 -> BCP 5.77 (Business Operational)"
APP_286-nonprod,APP_286,nonprod,backend,63.84,78,29.97,False,9,6.05,Business Operational,"RTO=63.84h, RPO=78m, $impact=29.97k/hr, regulatory=False, customer_impact=9 -> BCP 6.05 (Business Operational)"
APP_287-prod,APP_287,prod,backend,30.84,806,0.18,False,6,4.74,Business Operational,"RTO=30.84h, RPO=806m, $impact=0.18k/hr, regulatory=False, customer_impact=6 -> BCP 4.74 (Business Operational)"
APP_287-nonprod,APP_287,nonprod,backend,15.96,1277,12.68,False,5,5.19,Business Operational,"RTO=15.96h, RPO=1277m, $impact=12.68k/hr, regulatory=False, customer_impact=5 -> BCP 5.19 (Business Operational)"
APP_288-prod,APP_288,prod,backend,57.64,1425,134.17,False,7,5.66,Business Operational,"RTO=57.64h, RPO=1425m, $impact=134.17k/hr, regulatory=False, customer_impact=7 -> BCP 5.66 (Business Operational)"
APP_288-nonprod,APP_288,nonprod,backend,35.93,1316,10.22,False,1,4.35,Non-Critical,"RTO=35.93h, RPO=1316m, $impact=10.22k/hr, regulatory=False, customer_impact=1 -> BCP 4.35 (Non-Critical)"
APP_289-prod,APP_289,prod,backend,24.32,338,382.88,False,6,6.21,Business Operational,"RTO=24.32h, RPO=338m, $impact=382.88k/hr, regulatory=False, customer_impact=6 -> BCP 6.21 (Business Operational)"
APP_289-nonprod,APP_289,nonprod,backend,1.99,15,116.78,False,7,6.81,Business Critical,"RTO=1.99h, RPO=15m, $impact=116.78k/hr, regulatory=False, customer_impact=7 -> BCP 6.81 (Business Critical)"
APP_290-prod,APP_290,prod,backend,9.01,956,1.16,False,3,4.68,Business Operational,"RTO=9.01h, RPO=956m, $impact=1.16k/hr, regulatory=False, customer_impact=3 -> BCP 4.68 (Business Operational)"
APP_290-nonprod,APP_290,nonprod,backend,5.91,1434,0.75,False,8,5.4,Business Operational,"RTO=5.91h, RPO=1434m, $impact=0.75k/hr, regulatory=False, customer_impact=8 -> BCP 5.4 (Business Operational)"
APP_291-prod,APP_291,prod,backend,26.84,1213,240.37,False,6,5.85,Business Operational,"RTO=26.84h, RPO=1213m, $impact=240.37k/hr, regulatory=False, customer_impact=6 -> BCP 5.85 (Business Operational)"
APP_291-nonprod,APP_291,nonprod,backend,58.43,1013,452.81,True,5,5.82,Business Operational,"RTO=58.43h, RPO=1013m, $impact=452.81k/hr, regulatory=True, customer_impact=5 -> BCP 5.82 (Business Operational)"
APP_292-prod,APP_292,prod,backend,68.33,824,17.88,False,7,5.29,Business Operational,"RTO=68.33h, RPO=824m, $impact=17.88k/hr, regulatory=False, customer_impact=7 -> BCP 5.29 (Business Operational)"
APP_292-nonprod,APP_292,nonprod,backend,63.71,724,1.72,False,10,5.36,Business Operational,"RTO=63.71h, RPO=724m, $impact=1.72k/hr, regulatory=False, customer_impact=10 -> BCP 5.36 (Business Operational)"
APP_293-prod,APP_293,prod,backend,0.66,6,12.76,True,6,6.35,Business Operational,"RTO=0.66h, RPO=6m, $impact=12.76k/hr, regulatory=True, customer_impact=6 -> BCP 6.35 (Business Operational)"
APP_293-nonprod,APP_293,nonprod,backend,16.1,213,73.75,False,6,6.02,Business Operational,"RTO=16.1h, RPO=213m, $impact=73.75k/hr, regulatory=False, customer_impact=6 -> BCP 6.02 (Business Operational)"
APP_294-prod,APP_294,prod,backend,24.65,60,22.2,False,5,5.62,Business Operational,"RTO=24.65h, RPO=60m, $impact=22.2k/hr, regulatory=False, customer_impact=5 -> BCP 5.62 (Business Operational)"
APP_294-nonprod,APP_294,nonprod,backend,61.25,1243,695.4,False,4,5.57,Business Operational,"RTO=61.25h, RPO=1243m, $impact=695.4k/hr, regulatory=False, customer_impact=4 -> BCP 5.57 (Business Operational)"
APP_295-prod,APP_295,prod,backend,29.69,172,1.61,True,7,5.47,Business Operational,"RTO=29.69h, RPO=172m, $impact=1.61k/hr, regulatory=True, customer_impact=7 -> BCP 5.47 (Business Operational)"
APP_295-nonprod,APP_295,nonprod,backend,68.41,1146,696.06,False,4,5.56,Business Operational,"RTO=68.41h, RPO=1146m, $impact=696.06k/hr, regulatory=False, customer_impact=4 -> BCP 5.56 (Business Operational)"
APP_296-prod,APP_296,prod,backend,69.81,1007,519.26,False,6,5.82,Business Operational,"RTO=69.81h, RPO=1007m, $impact=519.26k/hr, regulatory=False, customer_impact=6 -> BCP 5.82 (Business Operational)"
APP_296-nonprod,APP_296,nonprod,backend,43.23,277,1.69,False,5,4.87,Business Operational,"RTO=43.23h, RPO=277m, $impact=1.69k/hr, regulatory=False, customer_impact=5 -> BCP 4.87 (Business Operational)"
APP_297-prod,APP_297,prod,backend,53.02,1367,623.44,False,6,5.87,Business Operational,"RTO=53.02h, RPO=1367m, $impact=623.44k/hr, regulatory=False, customer_impact=6 -> BCP 5.87 (Business Operational)"
APP_297-nonprod,APP_297,nonprod,backend,69.56,75,25.68,False,6,5.55,Business Operational,"RTO=69.56h, RPO=75m, $impact=25.68k/hr, regulatory=False, customer_impact=6 -> BCP 5.55 (Business Operational)"
APP_298-prod,APP_298,prod,backend,17.46,827,558.15,True,8,6.64,Business Critical,"RTO=17.46h, RPO=827m, $impact=558.15k/hr, regulatory=True, customer_impact=8 -> BCP 6.64 (Business Critical)"
APP_298-nonprod,APP_298,nonprod,backend,18.66,1415,0.47,False,4,4.5,Non-Critical,"RTO=18.66h, RPO=1415m, $impact=0.47k/hr, regulatory=False, customer_impact=4 -> BCP 4.5 (Non-Critical)"
APP_299-prod,APP_299,prod,backend,1.49,19,352.06,False,5,6.77,Business Critical,"RTO=1.49h, RPO=19m, $impact=352.06k/hr, regulatory=False, customer_impact=5 -> BCP 6.77 (Business Critical)"
APP_299-nonprod,APP_299,nonprod,backend,19.47,125,1.06,True,4,5.11,Business Operational,"RTO=19.47h, RPO=125m, $impact=1.06k/hr, regulatory=True, customer_impact=4 -> BCP 5.11 (Business Operational)"
APP_300-prod,APP_300,prod,backend,0.93,21,752.33,False,5,6.94,Business Critical,"RTO=0.93h, RPO=21m, $impact=752.33k/hr, regulatory=False, customer_impact=5 -> BCP 6.94 (Business Critical)"
APP_300-nonprod,APP_300,nonprod,backend,28.51,799,0.25,False,6,4.77,Business Operational,"RTO=28.51h, RPO=799m, $impact=0.25k/hr, regulatory=False, customer_impact=6 -> BCP 4.77 (Business Operational)"
